pagamentoid,ano,mes,dia,periodo,datavencimento,datapagamento,contaid,conta,tipo,tipopagamento,valor,Pago
6413,2011,12,5,2011-12,2011-12-05,2011-12-05,240,conta-240,Fornecedor,Cheque,300.00,Pago
6414,2012,1,6,2012-01,2012-01-06,2012-01-06,240,conta-240,Fornecedor,Cheque,300.00,Pago
6415,2012,2,3,2012-02,2012-02-03,2012-02-03,240,conta-240,Fornecedor,Cheque,300.00,Pago
6416,2012,2,28,2012-02,2012-02-28,2012-02-28,240,conta-240,Fornecedor,Cheque,300.00,Pago
6417,2011,12,1,2011-12,2011-12-01,2011-12-01,76,conta-76,Fornecedor,Cheque,170.00,Pago
6418,2011,12,22,2011-12,2011-12-22,2011-12-22,76,conta-76,Fornecedor,Cheque,170.00,Pago
6419,2011,12,18,2011-12,2011-12-18,2011-12-18,35,conta-35,Fornecedor,Dinheiro,171.80,Pago
6420,2012,1,8,2012-01,2012-01-08,2012-01-08,35,conta-35,Fornecedor,Dinheiro,171.80,Pago
6421,2012,1,8,2012-01,2012-01-08,2012-01-08,35,conta-35,Fornecedor,Dinheiro,171.80,Pago
6422,2011,10,29,2011-10,2011-10-29,2011-10-29,76,conta-76,Fornecedor,Dinheiro,157.39,Pago
6423,2011,10,26,2011-10,2011-10-26,2011-10-26,64,conta-64,Fornecedor,Dinheiro,23.00,Pago
6424,2011,10,26,2011-10,2011-10-26,2011-10-26,189,conta-189,Fornecedor,Dinheiro,200.00,Pago
6425,2011,10,28,2011-10,2011-10-28,2011-10-28,189,conta-189,Fornecedor,Dinheiro,105.00,Pago
6426,2011,11,29,2011-11,2011-11-29,2011-11-29,104,conta-104,Fornecedor,Dinheiro,207.09,Pago
6427,2011,11,26,2011-11,2011-11-26,2011-11-26,146,conta-146,Fornecedor,Boleto,636.92,Pago
6428,2011,10,25,2011-10,2011-10-25,2011-10-25,76,conta-76,Fornecedor,Dinheiro,428.13,Pago
6429,2011,11,10,2011-11,2011-11-10,2011-11-10,36,conta-36,Fornecedor,Dinheiro,450.50,Pago
6430,2011,10,25,2011-10,2011-10-25,2011-10-25,240,conta-240,Fornecedor,Dinheiro,63.42,Pago
6432,2011,12,7,2011-12,2011-12-07,2011-12-07,76,conta-76,Fornecedor,Cheque,200.00,Pago
6433,2011,12,21,2011-12,2011-12-21,2011-12-21,76,conta-76,Fornecedor,Cheque,200.00,Pago
6434,2012,1,6,2012-01,2012-01-06,2012-01-06,76,conta-76,Fornecedor,Cheque,200.00,Pago
6435,2011,11,11,2011-11,2011-11-11,2011-11-11,73,conta-73,Fornecedor,Boleto,67.56,Pago
6436,2011,11,28,2011-11,2011-11-28,2011-11-28,73,conta-73,Fornecedor,Boleto,67.56,Pago
6437,2011,12,12,2011-12,2011-12-12,2011-12-12,73,conta-73,Fornecedor,Boleto,67.56,Pago
6438,2011,11,18,2011-11,2011-11-18,2011-11-18,73,conta-73,Fornecedor,Boleto,102.51,Pago
6439,2011,12,5,2011-12,2011-12-05,2011-12-05,73,conta-73,Fornecedor,Boleto,102.51,Pago
6440,2011,12,19,2011-12,2011-12-19,2011-12-19,73,conta-73,Fornecedor,Boleto,102.51,Pago
6442,2011,11,3,2011-11,2011-11-03,2011-11-03,76,conta-76,Fornecedor,Dinheiro,18.65,Pago
6443,2011,10,24,2011-10,2011-10-24,2011-10-24,36,conta-36,Fornecedor,Dinheiro,394.50,Pago
6444,2011,12,4,2011-12,2011-12-04,2011-12-04,230,conta-230,Fornecedor,Dinheiro,290.00,Pago
6445,2011,11,1,2011-11,2011-11-01,2011-11-01,64,conta-64,Fornecedor,Dinheiro,83.00,Pago
6446,2011,11,3,2011-11,2011-11-03,2011-11-03,248,conta-248,Fornecedor,Dinheiro,35.00,Pago
6448,2011,11,4,2011-11,2011-11-04,2011-11-04,201,conta-201,Fornecedor,Boleto,342.89,Pago
6449,2011,11,28,2011-11,2011-11-28,2011-11-28,76,conta-76,Fornecedor,Cheque,230.00,Pago
6450,2011,12,27,2011-12,2011-12-27,2011-12-27,76,conta-76,Fornecedor,Cheque,230.00,Pago
6451,2012,2,13,2012-02,2012-02-13,2012-02-13,76,conta-76,Fornecedor,Cheque,125.00,Pago
6452,2012,2,23,2012-02,2012-02-23,2012-02-23,76,conta-76,Fornecedor,Cheque,125.00,Pago
6453,2011,11,21,2011-11,2011-11-21,2011-11-21,89,conta-89,Imposto,Boleto,270.38,Pago
6455,2011,11,20,2011-11,2011-11-20,2011-11-20,25,conta-25,Despesa,Boleto,450.00,Pago
6456,2011,12,9,2011-12,2011-12-09,2011-12-09,201,conta-201,Fornecedor,Boleto,252.45,Pago
6457,2011,11,28,2011-11,2011-11-28,2011-11-28,24,conta-24,Fornecedor,Boleto,134.88,Pago
6458,2011,12,5,2011-12,2011-12-05,2011-12-05,24,conta-24,Fornecedor,Boleto,130.92,Pago
6459,2011,12,12,2011-12,2011-12-12,2011-12-12,24,conta-24,Fornecedor,Boleto,130.92,Pago
6460,2011,12,8,2011-12,2011-12-08,2011-12-08,132,conta-132,Fornecedor,Boleto,1366.66,Pago
6461,2011,12,8,2011-12,2011-12-08,2011-12-08,132,conta-132,Fornecedor,Boleto,99.54,Pago
6462,2011,12,8,2011-12,2011-12-08,2011-12-08,132,conta-132,Fornecedor,Boleto,1366.66,Pago
6463,2011,12,8,2011-12,2011-12-08,2011-12-08,132,conta-132,Fornecedor,Boleto,99.54,Pago
6464,2011,12,28,2011-12,2011-12-28,2011-12-28,132,conta-132,Fornecedor,Boleto,309.71,Pago
6465,2011,12,28,2011-12,2011-12-28,2011-12-28,132,conta-132,Fornecedor,Boleto,9.53,Pago
6466,2012,1,3,2012-01,2012-01-03,2012-01-03,132,conta-132,Fornecedor,Boleto,541.33,Pago
6467,2012,1,3,2012-01,2012-01-03,2012-01-03,132,conta-132,Fornecedor,Boleto,13.29,Pago
6468,2012,1,20,2012-01,2012-01-20,2012-01-20,76,conta-76,Fornecedor,Cheque,160.00,Pago
6469,2012,1,17,2012-01,2012-01-17,2012-01-17,76,conta-76,Fornecedor,Cheque,160.00,Pago
6470,2011,11,16,2011-11,2011-11-16,2011-11-16,64,conta-64,Fornecedor,Dinheiro,57.00,Pago
6471,2011,11,14,2011-11,2011-11-14,2011-11-14,64,conta-64,Fornecedor,Dinheiro,80.00,Pago
6472,2012,1,8,2012-01,2012-01-08,2012-01-08,35,conta-35,Fornecedor,Dinheiro,92.03,Pago
6473,2012,1,15,2012-01,2012-01-15,2012-01-15,35,conta-35,Fornecedor,Dinheiro,92.03,Pago
6474,2011,11,17,2011-11,2011-11-17,2011-11-17,243,conta-243,Fornecedor,Dinheiro,348.00,Pago
6475,2011,11,17,2011-11,2011-11-17,2011-11-17,64,conta-64,Fornecedor,Dinheiro,24.00,Pago
6476,2011,11,17,2011-11,2011-11-17,2011-11-17,76,conta-76,Fornecedor,Dinheiro,460.30,Pago
6477,2011,11,17,2011-11,2011-11-17,2011-11-17,7328,conta-7328,Fornecedor,Dinheiro,874.09,Pago
6478,2011,12,16,2011-12,2011-12-16,2011-12-16,104,conta-104,Fornecedor,Dinheiro,235.82,Pago
6479,2011,12,16,2011-12,2011-12-16,2011-12-16,263,conta-263,Fornecedor,Dinheiro,158.50,Pago
6480,2011,11,17,2011-11,2011-11-17,2011-11-17,36,conta-36,Fornecedor,Dinheiro,360.00,Pago
6481,2011,11,25,2011-11,2011-11-25,2011-11-25,13,conta-13,Despesa,Boleto,30.32,Pago
6483,2011,11,14,2011-11,2011-11-14,2011-11-14,86,conta-86,Despesa,Debito Conta Corrente - PJ,109.56,Pago
6484,2011,11,14,2011-11,2011-11-14,2011-11-14,7,conta-7,Despesa,Boleto,49.87,Pago
6485,2011,11,18,2011-11,2011-11-18,2011-11-18,207,conta-207,Fornecedor,Boleto,254.42,Pago
6486,2011,11,28,2011-11,2011-11-28,2011-11-28,6,conta-6,Despesa,Boleto,76.03,Pago
6487,2011,12,26,2011-12,2011-12-26,2011-12-26,76,conta-76,Fornecedor,Cheque,150.00,Pago
6488,2012,1,18,2012-01,2012-01-18,2012-01-18,76,conta-76,Fornecedor,Cheque,150.00,Pago
6489,2011,12,12,2011-12,2011-12-12,2011-12-12,76,conta-76,Fornecedor,Cheque,220.00,Pago
6490,2012,1,16,2012-01,2012-01-16,2012-01-16,76,conta-76,Fornecedor,Cheque,220.00,Pago
6491,2012,1,31,2012-01,2012-01-31,2012-01-31,76,conta-76,Fornecedor,Cheque,220.00,Pago
6493,2011,12,23,2011-12,2011-12-23,2011-12-23,132,conta-132,Fornecedor,Boleto,99.54,Pago
6494,2011,12,23,2011-12,2011-12-23,2011-12-23,132,conta-132,Fornecedor,Boleto,1366.66,Pago
6495,2012,1,13,2012-01,2012-01-13,2012-01-13,132,conta-132,Fornecedor,Boleto,4.43,Pago
6496,2012,1,13,2012-01,2012-01-13,2012-01-13,132,conta-132,Fornecedor,Boleto,265.44,Pago
6497,2011,12,17,2011-12,2011-12-17,2011-12-17,146,conta-146,Fornecedor,Boleto,355.94,Pago
6498,2012,1,16,2012-01,2012-01-16,2012-01-16,146,conta-146,Fornecedor,Boleto,355.94,Pago
6499,2012,2,15,2012-02,2012-02-15,2012-02-15,146,conta-146,Fornecedor,Boleto,356.06,Pago
6500,2011,12,6,2011-12,2011-12-06,2011-12-06,73,conta-73,Fornecedor,Boleto,89.87,Pago
6501,2011,12,21,2011-12,2011-12-21,2011-12-21,73,conta-73,Fornecedor,Boleto,89.97,Pago
6502,2012,1,5,2012-01,2012-01-05,2012-01-05,73,conta-73,Fornecedor,Boleto,89.88,Pago
6503,2011,12,1,2011-12,2011-12-01,2011-12-01,66,conta-66,Despesa,Boleto,91.50,Pago
6504,2011,12,26,2011-12,2011-12-26,2011-12-26,136,conta-136,Fornecedor,Dinheiro,34.92,Pago
6505,2011,12,30,2011-12,2011-12-30,2011-12-30,136,conta-136,Fornecedor,Dinheiro,269.74,Pago
6506,2011,11,25,2011-11,2011-11-25,2011-11-25,259,conta-259,Fornecedor,Dinheiro,30.00,Pago
6507,2011,11,26,2011-11,2011-11-26,2011-11-26,76,conta-76,Fornecedor,Dinheiro,601.50,Pago
6508,2011,11,22,2011-11,2011-11-22,2011-11-22,76,conta-76,Fornecedor,Dinheiro,262.98,Pago
6509,2011,11,19,2011-11,2011-11-19,2011-11-19,201,conta-201,Fornecedor,Boleto,342.89,Pago
6512,2011,12,15,2011-12,2011-12-15,2011-12-15,63,conta-63,Fornecedor,Boleto,178.20,Pago
6513,2011,12,20,2011-12,2011-12-20,2011-12-20,24,conta-24,Fornecedor,Boleto,186.70,Pago
6514,2011,12,27,2011-12,2011-12-27,2011-12-27,24,conta-24,Fornecedor,Boleto,181.21,Pago
6515,2012,1,3,2012-01,2012-01-03,2012-01-03,24,conta-24,Fornecedor,Boleto,181.22,Pago
6516,2012,1,18,2012-01,2012-01-18,2012-01-18,132,conta-132,Fornecedor,Boleto,19.11,Pago
6517,2012,1,18,2012-01,2012-01-18,2012-01-18,132,conta-132,Fornecedor,Boleto,441.35,Pago
6518,2011,12,10,2011-12,2011-12-10,2011-12-10,250,conta-250,Despesa,Boleto,443.49,Pago
6519,2012,1,4,2012-01,2012-01-04,2012-01-04,76,conta-76,Fornecedor,Cheque,165.00,Pago
6520,2012,3,22,2012-03,2012-03-22,2012-03-22,76,conta-76,Fornecedor,Cheque,165.00,Pago
6521,2011,12,28,2011-12,2011-12-28,2011-12-28,132,conta-132,Fornecedor,Boleto,1366.66,Pago
6522,2011,12,28,2011-12,2011-12-28,2011-12-28,132,conta-132,Fornecedor,Boleto,99.54,Pago
6524,2011,11,30,2011-11,2011-11-30,2011-11-30,20,conta-20,Divida,Boleto,123.76,Pago
6525,2011,11,30,2011-11,2011-11-30,2011-11-30,20,conta-20,Divida,Boleto,100.00,Pago
6526,2011,11,30,2011-11,2011-11-30,2011-11-30,76,conta-76,Fornecedor,Dinheiro,292.23,Pago
6527,2011,12,3,2011-12,2011-12-03,2011-12-03,76,conta-76,Fornecedor,Dinheiro,481.19,Pago
6528,2011,11,29,2011-11,2011-11-29,2011-11-29,123,conta-123,Fornecedor,Dinheiro,42.55,Pago
6529,2011,12,3,2011-12,2011-12-03,2011-12-03,189,conta-189,Fornecedor,Dinheiro,105.00,Pago
6530,2011,12,2,2011-12,2011-12-02,2011-12-02,113,conta-113,Fornecedor,Dinheiro,58.00,Pago
6531,2011,11,28,2011-11,2011-11-28,2011-11-28,36,conta-36,Fornecedor,Dinheiro,284.00,Pago
6532,2012,1,2,2012-01,2012-01-02,2012-01-02,104,conta-104,Fornecedor,Dinheiro,178.89,Pago
6534,2011,12,20,2011-12,2011-12-20,2011-12-20,89,conta-89,Imposto,Boleto,275.79,Pago
6535,2011,12,20,2011-12,2011-12-20,2011-12-20,25,conta-25,Despesa,Boleto,450.00,Pago
6536,2012,1,8,2012-01,2012-01-08,2012-01-08,132,conta-132,Fornecedor,Boleto,99.54,Pago
6537,2012,1,8,2012-01,2012-01-08,2012-01-08,132,conta-132,Fornecedor,Boleto,1366.66,Pago
6538,2011,12,28,2011-12,2011-12-28,2011-12-28,132,conta-132,Fornecedor,Boleto,195.08,Pago
6539,2012,1,25,2012-01,2012-01-25,2012-01-25,132,conta-132,Fornecedor,Boleto,195.08,Pago
6540,2011,12,13,2011-12,2011-12-13,2011-12-13,86,conta-86,Despesa,Debito Conta Corrente - PJ,110.70,Pago
6541,2012,1,17,2012-01,2012-01-17,2012-01-17,49,conta-49,Fornecedor,Boleto,438.97,Pago
6542,2012,1,6,2012-01,2012-01-06,2012-01-06,225,conta-225,Fornecedor,Boleto,210.10,Pago
6543,2012,2,5,2012-02,2012-02-05,2012-02-05,225,conta-225,Fornecedor,Boleto,210.10,Pago
6544,2011,12,28,2011-12,2011-12-28,2011-12-28,6,conta-6,Despesa,Boleto,70.85,Pago
6545,2011,12,13,2011-12,2011-12-13,2011-12-13,6,conta-6,Despesa,Boleto,66.87,Pago
6546,2012,1,10,2012-01,2012-01-10,2012-01-10,76,conta-76,Fornecedor,Cheque,250.00,Pago
6547,2012,1,27,2012-01,2012-01-27,2012-01-27,76,conta-76,Fornecedor,Cheque,250.00,Pago
6548,2011,12,7,2011-12,2011-12-07,2011-12-07,76,conta-76,Fornecedor,Dinheiro,72.80,Pago
6549,2011,12,5,2011-12,2011-12-05,2011-12-05,64,conta-64,Fornecedor,Dinheiro,26.00,Pago
6550,2011,12,8,2011-12,2011-12-08,2011-12-08,113,conta-113,Fornecedor,Dinheiro,25.00,Pago
6551,2011,12,7,2011-12,2011-12-07,2011-12-07,264,conta-264,Fornecedor,Dinheiro,49.50,Pago
6552,2011,12,7,2011-12,2011-12-07,2011-12-07,264,conta-264,Fornecedor,Dinheiro,42.90,Pago
6553,2011,12,7,2011-12,2011-12-07,2011-12-07,36,conta-36,Fornecedor,Dinheiro,394.50,Pago
6555,2012,1,2,2012-01,2012-01-02,2012-01-02,132,conta-132,Fornecedor,Boleto,609.30,Pago
6556,2012,1,2,2012-01,2012-01-02,2012-01-02,265,conta-265,Fornecedor,Boleto,8.69,Pago
6558,2012,1,17,2012-01,2012-01-17,2012-01-17,76,conta-76,Fornecedor,Cheque,270.00,Pago
6559,2012,1,31,2012-01,2012-01-31,2012-01-31,76,conta-76,Fornecedor,Cheque,270.00,Pago
6560,2012,2,16,2012-02,2012-02-16,2012-02-16,76,conta-76,Fornecedor,Cheque,270.00,Pago
6561,2012,2,2,2012-02,2012-02-02,2012-02-02,7328,conta-7328,Fornecedor,Cheque,320.00,Pago
6562,2012,3,22,2012-03,2012-03-22,2012-03-22,7328,conta-7328,Fornecedor,Cheque,320.00,Pago
6563,2012,1,12,2012-01,2012-01-12,2012-01-12,201,conta-201,Fornecedor,Boleto,214.00,Pago
6564,2012,1,27,2012-01,2012-01-27,2012-01-27,201,conta-201,Fornecedor,Boleto,214.00,Pago
6565,2011,12,31,2011-12,2011-12-31,2011-12-31,27,conta-27,Fornecedor,Boleto,228.05,Pago
6566,2012,1,15,2012-01,2012-01-15,2012-01-15,27,conta-27,Fornecedor,Boleto,225.00,Pago
6567,2012,1,30,2012-01,2012-01-30,2012-01-30,27,conta-27,Fornecedor,Boleto,225.00,Pago
6568,2012,2,14,2012-02,2012-02-14,2012-02-14,27,conta-27,Fornecedor,Boleto,225.00,Pago
6569,2012,1,7,2012-01,2012-01-07,2012-01-07,27,conta-27,Fornecedor,Boleto,286.38,Pago
6570,2012,2,4,2012-02,2012-02-04,2012-02-04,27,conta-27,Fornecedor,Boleto,286.00,Pago
6571,2012,2,10,2012-02,2012-02-10,2012-02-10,165,conta-165,Fornecedor,Boleto,618.51,Pago
6572,2011,12,30,2011-12,2011-12-30,2011-12-30,73,conta-73,Fornecedor,Boleto,129.17,Pago
6573,2012,1,16,2012-01,2012-01-16,2012-01-16,73,conta-73,Fornecedor,Boleto,129.17,Pago
6574,2012,1,30,2012-01,2012-01-30,2012-01-30,73,conta-73,Fornecedor,Boleto,129.19,Pago
6576,2011,12,26,2011-12,2011-12-26,2011-12-26,13,conta-13,Despesa,Boleto,30.32,Pago
6586,2011,12,17,2011-12,2011-12-17,2011-12-17,189,conta-189,Fornecedor,Dinheiro,64.50,Pago
6587,2012,1,16,2012-01,2012-01-16,2012-01-16,35,conta-35,Fornecedor,Dinheiro,211.23,Pago
6588,2012,1,31,2012-01,2012-01-31,2012-01-31,35,conta-35,Fornecedor,Dinheiro,211.23,Pago
6589,2012,2,27,2012-02,2012-02-27,2012-02-27,35,conta-35,Fornecedor,Dinheiro,211.23,Pago
6590,2012,1,16,2012-01,2012-01-16,2012-01-16,263,conta-263,Fornecedor,Dinheiro,155.00,Pago
6591,2012,1,20,2012-01,2012-01-20,2012-01-20,104,conta-104,Fornecedor,Dinheiro,154.54,Pago
6592,2011,12,13,2011-12,2011-12-13,2011-12-13,76,conta-76,Fornecedor,Dinheiro,35.74,Pago
6593,2011,12,13,2011-12,2011-12-13,2011-12-13,259,conta-259,Fornecedor,Dinheiro,30.00,Pago
6710,2011,12,12,2011-12,2011-12-12,2011-12-12,240,conta-240,Fornecedor,Dinheiro,706.14,Pago
6711,2011,12,5,2011-12,2011-12-05,2011-12-05,36,conta-36,Fornecedor,Dinheiro,271.50,Pago
6712,2011,12,13,2011-12,2011-12-13,2011-12-13,7328,conta-7328,Fornecedor,Dinheiro,325.71,Pago
6713,2011,12,29,2011-12,2011-12-29,2011-12-29,20,conta-20,Divida,Boleto,124.64,Pago
6714,2011,12,29,2011-12,2011-12-29,2011-12-29,20,conta-20,Divida,Boleto,100.00,Pago
6715,2012,1,9,2012-01,2012-01-09,2012-01-09,24,conta-24,Fornecedor,Boleto,122.08,Pago
6716,2012,1,16,2012-01,2012-01-16,2012-01-16,24,conta-24,Fornecedor,Boleto,118.49,Pago
6717,2012,1,23,2012-01,2012-01-23,2012-01-23,24,conta-24,Fornecedor,Boleto,118.49,Pago
6719,2012,1,18,2012-01,2012-01-18,2012-01-18,132,conta-132,Fornecedor,Boleto,99.54,Pago
6720,2012,1,18,2012-01,2012-01-18,2012-01-18,132,conta-132,Fornecedor,Boleto,1366.66,Pago
6721,2012,2,8,2012-02,2012-02-08,2012-02-08,132,conta-132,Fornecedor,Boleto,237.54,Pago
6722,2012,2,8,2012-02,2012-02-08,2012-02-08,132,conta-132,Fornecedor,Boleto,8.86,Pago
6723,2012,2,7,2012-02,2012-02-07,2012-02-07,76,conta-76,Fornecedor,Cheque,220.00,Pago
6724,2012,1,23,2012-01,2012-01-23,2012-01-23,76,conta-76,Fornecedor,Cheque,420.00,Pago
6725,2012,2,22,2012-02,2012-02-22,2012-02-22,76,conta-76,Fornecedor,Cheque,420.00,Pago
6726,2012,3,22,2012-03,2012-03-22,2012-03-22,76,conta-76,Fornecedor,Cheque,420.00,Pago
6727,2011,12,22,2011-12,2011-12-22,2011-12-22,76,conta-76,Fornecedor,Dinheiro,25.20,Pago
6728,2011,12,19,2011-12,2011-12-19,2011-12-19,123,conta-123,Fornecedor,Dinheiro,44.40,Pago
6729,2011,12,20,2011-12,2011-12-20,2011-12-20,76,conta-76,Fornecedor,Dinheiro,466.61,Pago
6730,2012,1,20,2012-01,2012-01-20,2012-01-20,104,conta-104,Fornecedor,Dinheiro,24.00,Pago
6732,2012,2,8,2012-02,2012-02-08,2012-02-08,49,conta-49,Fornecedor,Boleto,447.49,Pago
6733,2012,1,8,2012-01,2012-01-08,2012-01-08,207,conta-207,Fornecedor,Boleto,108.63,Pago
6734,2012,1,10,2012-01,2012-01-10,2012-01-10,207,conta-207,Fornecedor,Boleto,268.00,Pago
6735,2012,1,22,2012-01,2012-01-22,2012-01-22,207,conta-207,Fornecedor,Boleto,108.63,Pago
6736,2012,1,24,2012-01,2012-01-24,2012-01-24,207,conta-207,Fornecedor,Boleto,268.00,Pago
6737,2012,2,5,2012-02,2012-02-05,2012-02-05,207,conta-207,Fornecedor,Boleto,108.63,Pago
6738,2012,2,7,2012-02,2012-02-07,2012-02-07,207,conta-207,Fornecedor,Boleto,268.00,Pago
6739,2012,2,21,2012-02,2012-02-21,2012-02-21,207,conta-207,Fornecedor,Boleto,268.00,Pago
6740,2012,3,6,2012-03,2012-03-06,2012-03-06,207,conta-207,Fornecedor,Boleto,268.00,Pago
6741,2012,1,30,2012-01,2012-01-30,2012-01-30,136,conta-136,Fornecedor,Dinheiro,185.85,Pago
6742,2011,12,26,2011-12,2011-12-26,2011-12-26,64,conta-64,Fornecedor,Dinheiro,73.00,Pago
6743,2012,2,3,2012-02,2012-02-03,2012-02-03,132,conta-132,Fornecedor,Boleto,1366.66,Pago
6744,2012,2,3,2012-02,2012-02-03,2012-02-03,132,conta-132,Fornecedor,Boleto,99.54,Pago
6745,2012,2,23,2012-02,2012-02-23,2012-02-23,132,conta-132,Fornecedor,Boleto,19.11,Pago
6746,2012,2,23,2012-02,2012-02-23,2012-02-23,132,conta-132,Fornecedor,Boleto,4.43,Pago
6747,2012,2,23,2012-02,2012-02-23,2012-02-23,132,conta-132,Fornecedor,Boleto,310.72,Pago
6748,2012,2,23,2012-02,2012-02-23,2012-02-23,132,conta-132,Fornecedor,Boleto,441.35,Pago
6749,2012,1,20,2012-01,2012-01-20,2012-01-20,89,conta-89,Imposto,Boleto,275.71,Pago
6750,2012,1,20,2012-01,2012-01-20,2012-01-20,25,conta-25,Despesa,Boleto,320.00,Pago
6751,2012,1,10,2012-01,2012-01-10,2012-01-10,250,conta-250,Despesa,Boleto,443.49,Pago
6754,2012,1,30,2012-01,2012-01-30,2012-01-30,6,conta-6,Despesa,Boleto,75.61,Pago
6755,2012,1,12,2012-01,2012-01-12,2012-01-12,7,conta-7,Despesa,Boleto,55.87,Pago
6756,2012,1,12,2012-01,2012-01-12,2012-01-12,86,conta-86,Despesa,Debito Conta Corrente - PJ,118.93,Pago
6758,2012,2,6,2012-02,2012-02-06,2012-02-06,76,conta-76,Fornecedor,Cheque,250.00,Pago
6759,2012,3,5,2012-03,2012-03-05,2012-03-05,76,conta-76,Fornecedor,Cheque,250.00,Pago
6760,2012,2,28,2012-02,2012-02-28,2012-02-28,76,conta-76,Fornecedor,Cheque,250.00,Pago
6761,2012,1,3,2012-01,2012-01-03,2012-01-03,236,conta-236,Despesa,Dinheiro,11.00,Pago
6762,2012,1,5,2012-01,2012-01-05,2012-01-05,76,conta-76,Fornecedor,Dinheiro,407.75,Pago
6763,2012,1,3,2012-01,2012-01-03,2012-01-03,76,conta-76,Fornecedor,Dinheiro,68.10,Pago
6764,2011,12,9,2011-12,2011-12-09,2011-12-09,159,conta-159,Fornecedor,Dinheiro,188.50,Pago
6765,2012,1,4,2012-01,2012-01-04,2012-01-04,36,conta-36,Fornecedor,Dinheiro,181.00,Pago
6766,2012,1,4,2012-01,2012-01-04,2012-01-04,36,conta-36,Fornecedor,Dinheiro,304.80,Pago
6767,2012,2,3,2012-02,2012-02-03,2012-02-03,104,conta-104,Fornecedor,Dinheiro,145.49,Pago
6768,2012,2,5,2012-02,2012-02-05,2012-02-05,159,conta-159,Fornecedor,Dinheiro,188.50,Pago
6769,2010,8,2,2010-08,2010-08-02,2010-08-02,251,conta-251,Despesa,Debito Conta Corrente - PJ,21.00,Pago
6770,2011,5,2,2011-05,2011-05-02,2011-05-02,251,conta-251,Despesa,Debito Conta Corrente - PJ,21.00,Pago
6771,2011,8,1,2011-08,2011-08-01,2011-08-01,251,conta-251,Despesa,Debito Conta Corrente - PJ,21.00,Pago
6772,2011,11,1,2011-11,2011-11-01,2011-11-01,251,conta-251,Despesa,Debito Conta Corrente - PJ,21.00,Pago
6773,2011,7,1,2011-07,2011-07-01,2011-07-01,187,conta-187,Despesa,Debito Conta Corrente - PJ,.04,Pago
6774,2011,9,1,2011-09,2011-09-01,2011-09-01,187,conta-187,Despesa,Debito Conta Corrente - PJ,.37,Pago
6775,2011,12,1,2011-12,2011-12-01,2011-12-01,187,conta-187,Despesa,Debito Conta Corrente - PJ,.10,Pago
6776,2010,7,2,2010-07,2010-07-02,2010-07-02,176,conta-176,Despesa,Debito Conta Corrente - PJ,19.80,Pago
6777,2010,8,3,2010-08,2010-08-03,2010-08-03,176,conta-176,Despesa,Debito Conta Corrente - PJ,19.80,Pago
6778,2011,5,3,2011-05,2011-05-03,2011-05-03,176,conta-176,Despesa,Debito Conta Corrente - PJ,21.00,Pago
6779,2011,6,2,2011-06,2011-06-02,2011-06-02,176,conta-176,Despesa,Debito Conta Corrente - PJ,21.00,Pago
6780,2011,7,4,2011-07,2011-07-04,2011-07-04,176,conta-176,Despesa,Debito Conta Corrente - PJ,21.00,Pago
6781,2011,8,2,2011-08,2011-08-02,2011-08-02,176,conta-176,Despesa,Debito Conta Corrente - PJ,21.00,Pago
6782,2011,9,2,2011-09,2011-09-02,2011-09-02,176,conta-176,Despesa,Debito Conta Corrente - PJ,21.00,Pago
6783,2011,10,4,2011-10,2011-10-04,2011-10-04,176,conta-176,Despesa,Debito Conta Corrente - PJ,21.00,Pago
6784,2011,11,3,2011-11,2011-11-03,2011-11-03,176,conta-176,Despesa,Debito Conta Corrente - PJ,22.50,Pago
6785,2011,12,2,2011-12,2011-12-02,2011-12-02,176,conta-176,Despesa,Debito Conta Corrente - PJ,22.50,Pago
6786,2011,5,25,2011-05,2011-05-25,2011-05-25,268,conta-268,Despesa,Debito Conta Corrente - PJ,3.70,Pago
6787,2011,6,27,2011-06,2011-06-27,2011-06-27,268,conta-268,Despesa,Debito Conta Corrente - PJ,3.70,Pago
6788,2011,7,25,2011-07,2011-07-25,2011-07-25,268,conta-268,Despesa,Debito Conta Corrente - PJ,3.70,Pago
6789,2011,8,25,2011-08,2011-08-25,2011-08-25,268,conta-268,Despesa,Debito Conta Corrente - PJ,3.70,Pago
6790,2011,9,26,2011-09,2011-09-26,2011-09-26,268,conta-268,Despesa,Debito Conta Corrente - PJ,3.70,Pago
6791,2011,10,25,2011-10,2011-10-25,2011-10-25,268,conta-268,Despesa,Debito Conta Corrente - PJ,3.70,Pago
6792,2011,11,25,2011-11,2011-11-25,2011-11-25,268,conta-268,Despesa,Debito Conta Corrente - PJ,3.70,Pago
6793,2011,12,26,2011-12,2011-12-26,2011-12-26,268,conta-268,Despesa,Debito Conta Corrente - PJ,3.70,Pago
6794,2012,2,1,2012-02,2012-02-01,2012-02-01,251,conta-251,Despesa,Debito Conta Corrente - PJ,22.80,Pago
6796,2012,8,1,2012-08,2012-08-01,2012-08-01,251,conta-251,Despesa,Debito Conta Corrente - PJ,22.80,Pago
6797,2012,11,1,2012-11,2012-11-01,2012-11-01,251,conta-251,Despesa,Debito Conta Corrente - PJ,22.80,Pago
6798,2012,1,3,2012-01,2012-01-03,2012-01-03,176,conta-176,Despesa,Debito Conta Corrente - PJ,22.50,Pago
